Feature,CompGroup.C.,BaseGroup.B.,NumSamplesInC,NumSamplesInB,SignedFC,Tstatistic,Parameter,Pvalue,X95.Conf.Int.1,X95.Conf.Int.2,MeanC,MeanB,NullValue.DifferenceInMeans,Alternative,Method,FDR
38,207138_at|PHF2,Moderate,Incipient,8,7,1.28711062273764,3.55876080954945,12.7939432897891,0.00357929195823672,0.142722466722535,0.585549640420323,1.962460625,1.59832457142857,0,two.sided,Welch Two Sample t-test,0.999942533103159
39,225659_at|SPOPL,Moderate,Incipient,8,7,-1.60256730240653,-3.56853839866378,12.6045779645865,0.00359120321417918,-1.09360273281147,-0.267167160045673,3.177751625,3.85813657142857,0,two.sided,Welch Two Sample t-test,0.999942533103159
40,212755_at|MON2,Moderate,Incipient,8,7,-1.30450085782639,-3.80622566081452,9.54195986990576,0.00375524878303975,-0.609464319864609,-0.157531465849677,2.23339625,2.61689414285714,0,two.sided,Welch Two Sample t-test,0.999942533103159
41,201107_s_at|THBS1,Moderate,Incipient,8,7,1.2915955495682,3.6065290788588,11.4199228064236,0.00388844885433463,0.144874194076452,0.593434555923548,4.266508375,3.897354,0,two.sided,Welch Two Sample t-test,0.999942533103159
42,1569792_a_at|ETFBKMT,Moderate,Incipient,8,7,1.30617763398026,3.52134929390707,12.4503346514413,0.00399516221169786,0.147870530573001,0.622831689284142,2.5132637915,2.12791268157143,0,two.sided,Welch Two Sample t-test,0.999942533103159
43,1564238_a_at|WDR49,Moderate,Incipient,8,7,-1.27466146053893,-4.23476342400284,6.82492052366978,0.00409299465817843,-0.546633529594516,-0.153594730762627,1.89659704425,2.24671117442857,0,two.sided,Welch Two Sample t-test,0.999942533103159
44,223330_s_at|SUGT1,Moderate,Incipient,8,7,1.45716307197432,3.61248565449154,10.9557098160455,0.00410576065425681,0.212065615622793,0.874259062948635,4.649792625,4.10663028571429,0,two.sided,Welch Two Sample t-test,0.999942533103159
45,207587_at|CRYGA,Moderate,Incipient,8,7,-1.17070112062742,-3.47850830605467,12.88137373754,0.00413044680569888,-0.368717676123414,-0.0860279310194427,1.976336625,2.20370942857143,0,two.sided,Welch Two Sample t-test,0.999942533103159
46,1556492_a_at|PIAS2,Moderate,Incipient,8,7,-1.30676688459051,-3.57490971903508,11.2601541954366,0.00420400873720751,-0.622985555736111,-0.149018044906746,2.15990109225,2.54590289257143,0,two.sided,Welch Two Sample t-test,0.999942533103159
47,211534_x_at|PTPRN2,Moderate,Incipient,8,7,-1.34562641229991,-3.45484202338296,12.7099185807947,0.00440077065727289,-0.696709711396093,-0.159846145746763,4.1108455,4.53912342857143,0,two.sided,Welch Two Sample t-test,0.999942533103159
48,1555198_x_at|C21orf58,Moderate,Incipient,8,7,1.20636997388073,3.42800162653796,12.9864801322119,0.00450017855424112,0.100073290321569,0.441271561678431,2.377334706,2.10666228,0,two.sided,Welch Two Sample t-test,0.999942533103159
49,238699_s_at|CASK,Moderate,Incipient,8,7,-1.79048894013016,-3.54840925246162,11.0847259088131,0.00451218228151559,-1.36111722120568,-0.31958999308003,3.87282325,4.71317685714286,0,two.sided,Welch Two Sample t-test,0.999942533103159
50,223915_at|BCOR,Moderate,Incipient,8,7,-1.34310549357142,-3.49953497795133,11.7129400237985,0.00454056705148743,-0.691256430101859,-0.15988881989814,3.835681375,4.261254,0,two.sided,Welch Two Sample t-test,0.999942533103159
51,219085_s_at|GEMIN7,Moderate,Incipient,8,7,-1.16980120070491,-3.4690203679414,12.1807173137202,0.0045434949393857,-0.368140767130312,-0.0843859828696871,2.115922625,2.342186,0,two.sided,Welch Two Sample t-test,0.999942533103159
52,229663_at|LONP2,Moderate,Incipient,8,7,-1.43985370172678,-3.44957328685639,12.462102223828,0.00456563510503968,-0.856743221305436,-0.195101242980277,4.886604625,5.41252685714286,0,two.sided,Welch Two Sample t-test,0.999942533103159
53,201420_s_at|WDR77,Moderate,Incipient,8,7,-1.33243353662481,-3.41877903730141,12.9981227510765,0.00457515883613657,-0.675719292575934,-0.152407850281209,4.021926,4.43598957142857,0,two.sided,Welch Two Sample t-test,0.999942533103159
54,243372_at|HSPD1,Moderate,Incipient,8,7,1.32506412462272,3.44636362880265,12.4755300135602,0.00458654530834467,0.150428190565379,0.661696166577478,2.25674075,1.85067857142857,0,two.sided,Welch Two Sample t-test,0.999942533103159
55,1558631_at|PPARA,Moderate,Incipient,8,7,-1.2387684734159,-3.42481545061624,12.7145441855005,0.00465674386505225,-0.504210038061139,-0.113603106117432,3.379695732625,3.68860230471429,0,two.sided,Welch Two Sample t-test,0.999942533103159
56,206695_x_at|ZNF43,Moderate,Incipient,8,7,1.42364156936198,3.4926917330576,11.3218209277209,0.00482794064977708,0.189570977797882,0.829600950773547,3.71596725,3.20638128571429,0,two.sided,Welch Two Sample t-test,0.999942533103159
57,223056_s_at|XPO5,Moderate,Incipient,8,7,-1.35486639178879,-3.38523544845563,12.9965422893333,0.00488046460832125,-0.717774389316759,-0.15852678925467,3.366327125,3.80447771428571,0,two.sided,Welch Two Sample t-test,0.999942533103159
58,1555125_at|PAXBP1,Moderate,Incipient,8,7,-1.20752711384139,-3.53195719011399,10.6686038332339,0.00491974966916968,-0.442235298095582,-0.101875869368703,2.053488567125,2.32554415085714,0,two.sided,Welch Two Sample t-test,0.999942533103159
59,242690_at|ATP11C,Moderate,Incipient,8,7,-1.30292146362425,-3.38545157474408,12.6949074175574,0.00502860156730161,-0.625953981675095,-0.137546268324905,1.782278875,2.164029,0,two.sided,Welch Two Sample t-test,0.999942533103159
60,221788_at|PGM3,Moderate,Incipient,8,7,1.19976185737028,3.38647676465064,12.6053181230732,0.00506520577677916,0.0945955279017797,0.430900614955364,6.1362555,5.87350742857143,0,two.sided,Welch Two Sample t-test,0.999942533103159
61,215725_at|DGCR11,Moderate,Incipient,8,7,-1.47834541365467,-3.41327325119272,11.6171352200467,0.00537307003689894,-0.925314237912418,-0.202652547801868,2.88167275,3.44565614285714,0,two.sided,Welch Two Sample t-test,0.999942533103159
62,1555003_at|RBL1,Moderate,Incipient,8,7,1.11993860152959,3.33018717299498,12.8602685046357,0.00549649717181853,0.0572883675624114,0.269550915401874,1.635029115625,1.47160947414286,0,two.sided,Welch Two Sample t-test,0.999942533103159
63,239458_at|FLACC1,Moderate,Incipient,8,7,1.26104649082708,3.42678605406112,11.2061826780555,0.00551048744564905,0.120179432589893,0.549063495981536,2.82288575,2.48826428571429,0,two.sided,Welch Two Sample t-test,0.999942533103159
64,201892_s_at|IMPDH2,Moderate,Incipient,8,7,1.29418852057508,3.31644714496975,12.9590767297467,0.00559023164375193,0.129614111958497,0.614481459470075,4.5550875,4.18303971428571,0,two.sided,Welch Two Sample t-test,0.999942533103159
65,209955_s_at|FAP,Moderate,Incipient,8,7,1.2084028718614,3.31400844262503,12.9982728403249,0.00559579771748728,0.0950669899414066,0.451136045772878,2.351030375,2.07792885714286,0,two.sided,Welch Two Sample t-test,0.999942533103159
66,1558920_at|SLC8A1-AS1,Moderate,Incipient,8,7,1.56958834551245,3.36392476633075,12.0190121757941,0.00562154535370641,0.229205203888296,1.07156726496885,3.098777862,2.44839162757143,0,two.sided,Welch Two Sample t-test,0.999942533103159
67,204748_at|PTGS2,Moderate,Incipient,8,7,1.34547365522589,3.32493191208599,12.5991996632241,0.00569510920564655,0.149045530503734,0.707182755210552,2.431123,2.00300885714286,0,two.sided,Welch Two Sample t-test,0.999942533103159
68,210929_s_at|AHSG,Moderate,Incipient,8,7,1.6383227826271,3.39900395967297,11.3204508668266,0.00571096817542664,0.252617958883905,1.1718212911161,3.097693625,2.385474,0,two.sided,Welch Two Sample t-test,0.999942533103159
69,208882_s_at|UBR5,Moderate,Incipient,8,7,1.16763138329354,3.42527274672796,10.9283384429387,0.00572224992464076,0.0798004232766151,0.36736936243767,7.36294575,7.13936085714286,0,two.sided,Welch Two Sample t-test,0.999942533103159
70,1552727_s_at|ADAMTS17,Moderate,Incipient,8,7,1.34579495355117,3.29955389375078,12.9455410566689,0.00578192184576111,0.147807177245796,0.709110055682776,2.19165179775,1.76319318128571,0,two.sided,Welch Two Sample t-test,0.999942533103159
71,201684_s_at|TOX4,Moderate,Incipient,8,7,-1.29116443913504,-3.37256871410573,11.6204362203,0.00578367257310099,-0.607715641376598,-0.129629858623404,4.94989925,5.318572,0,two.sided,Welch Two Sample t-test,0.999942533103159
72,239142_at|RFESD,Moderate,Incipient,8,7,1.22862017775962,3.56680841883214,9.25173858290869,0.00579316974316958,0.109428096954868,0.484649867330847,1.879802125,1.58276314285714,0,two.sided,Welch Two Sample t-test,0.999942533103159
73,208364_at|INPP4A,Moderate,Incipient,8,7,-1.5884891851694,-3.31899976479762,12.540109257863,0.0057932014929674,-1.10386415131696,-0.231446384397328,4.856959875,5.52461514285714,0,two.sided,Welch Two Sample t-test,0.999942533103159
74,238818_at|VIRMA,Moderate,Incipient,8,7,1.28915617839347,3.42828330250289,10.6563600335529,0.00589758917446747,0.130249089852254,0.602605017290603,2.867639625,2.50121257142857,0,two.sided,Welch Two Sample t-test,0.999942533103159
75,222610_s_at|S100PBP,Moderate,Incipient,8,7,-1.36637362841014,-3.69410500410241,8.10503670759322,0.00595643161192304,-0.730846410217535,-0.169857661211038,3.77049625,4.22084828571429,0,two.sided,Welch Two Sample t-test,0.999942533103159
76,201930_at|MCM6,Moderate,Incipient,8,7,1.28276725203104,3.29548944887243,12.6047365878463,0.00601879356690609,0.122992813336751,0.595526043806105,4.913167,4.55390757142857,0,two.sided,Welch Two Sample t-test,0.999942533103159
77,201113_at|TUFM,Moderate,Incipient,8,7,-1.20130037393942,-3.34458755620199,11.70760314942,0.00602719904334648,-0.437445785713273,-0.0917480714295844,4.2366225,4.50121942857143,0,two.sided,Welch Two Sample t-test,0.999942533103159
78,223126_s_at|C1orf21,Moderate,Incipient,8,7,-1.23542406564003,-3.29282883730213,12.4336775321243,0.00615087481290612,-0.506046254457407,-0.103966424114023,4.924040375,5.22904671428571,0,two.sided,Welch Two Sample t-test,0.999942533103159
79,219932_at|SLC27A6,Moderate,Incipient,8,7,1.36244328793278,3.26262985331533,12.9005316309874,0.00623234818015434,0.150513138493781,0.741879218649076,2.47233675,2.02614057142857,0,two.sided,Welch Two Sample t-test,0.999942533103159
80,239283_at|TMED5,Moderate,Incipient,8,7,-1.2620576415524,-3.25524227438271,12.7663485751013,0.0063993952452889,-0.559034841068306,-0.112520766074551,2.912871625,3.24864942857143,0,two.sided,Welch Two Sample t-test,0.999942533103159
81,201568_at|UQCRQ,Moderate,Incipient,8,7,-1.23177728461158,-3.24523853696197,12.9495560090854,0.00641538336086474,-0.501025542189292,-0.100457314953565,3.557666,3.85840742857143,0,two.sided,Welch Two Sample t-test,0.999942533103159
82,37549_g_at|BBS9,Moderate,Incipient,8,7,-2.25817535064453,-3.3003322019191,11.826463671208,0.00645315526440934,-1.95223730644694,-0.398077729267348,4.024989625,5.20014714285714,0,two.sided,Welch Two Sample t-test,0.999942533103159
83,1557891_s_at|STXBP5-AS1,Moderate,Incipient,8,7,-1.29505980280009,-3.40469505973863,10.2791999529002,0.00646184788443085,-0.616238041963813,-0.129799397429044,1.722972432875,2.09599115257143,0,two.sided,Welch Two Sample t-test,0.999942533103159
84,230018_at|DPP9,Moderate,Incipient,8,7,1.33320235212015,3.28792556884792,11.9579746901741,0.00651234556517702,0.139849181976355,0.68994235373793,4.578874625,4.16397885714286,0,two.sided,Welch Two Sample t-test,0.999942533103159
85,34726_at|CACNB3,Moderate,Incipient,8,7,-1.3419267051848,-3.41455426940355,10.0759252985665,0.00653677390255601,-0.700900585384064,-0.147711164615938,6.337776125,6.762082,0,two.sided,Welch Two Sample t-test,0.999942533103159
86,227285_at|CIART,Moderate,Incipient,8,7,1.28565071930613,3.2448625533859,12.7132709236372,0.00655931630542448,0.120599393133186,0.604398106866815,3.26739075,2.904892,0,two.sided,Welch Two Sample t-test,0.999942533103159
87,219040_at|CORO7,Moderate,Incipient,8,7,1.25627748553138,3.31144874573739,11.4662925134034,0.00657555870469722,0.111459713601109,0.546850607827463,2.644925875,2.31577071428571,0,two.sided,Welch Two Sample t-test,0.999942533103159
88,216844_at|ZC3H7B,Moderate,Incipient,8,7,-1.34048005163313,-3.34695595834431,10.5332954464122,0.00690045064682379,-0.702263629953428,-0.143235870046573,5.13442825,5.557178,0,two.sided,Welch Two Sample t-test,0.999942533103159
89,238909_at|S100A10,Moderate,Incipient,8,7,1.34301675513304,3.22319759525901,12.489052177553,0.00697769819152654,0.139107886320216,0.711846720822642,2.822598875,2.39712157142857,0,two.sided,Welch Two Sample t-test,0.999942533103159
90,204978_at|CLASRP,Moderate,Incipient,8,7,-1.26827772305765,-3.23458274127374,12.1856747795578,0.00702929096568012,-0.573438473347976,-0.112302919509166,5.699226875,6.04209757142857,0,two.sided,Welch Two Sample t-test,0.999942533103159
91,242443_at|ZC3H14,Moderate,Incipient,8,7,1.14061145649865,3.19727307111825,12.8663344965743,0.00708585679972317,0.0614206847950585,0.318194172347799,1.603701,1.41389357142857,0,two.sided,Welch Two Sample t-test,0.999942533103159
92,1559266_s_at|SKIDA1,Moderate,Incipient,8,7,1.42802413631793,3.23179243274312,12.1477257698789,0.00709204993402869,0.167944457056549,0.860096270657737,3.291915213,2.77789484914286,0,two.sided,Welch Two Sample t-test,0.999942533103159
93,233974_s_at|NIBAN2,Moderate,Incipient,8,7,1.26421888203505,3.2419300853329,11.9394783689044,0.00710409538583306,0.110792303254475,0.565700232459812,5.693364125,5.35511785714286,0,two.sided,Welch Two Sample t-test,0.999942533103159
94,1557664_at|LOC101929114,Moderate,Incipient,8,7,1.19485776122522,3.32303726076834,10.5442891725728,0.00718257837637284,0.0858225340773014,0.427855238922699,1.8129780325,1.556139146,0,two.sided,Welch Two Sample t-test,0.999942533103159
95,215575_at|PDE4DIP,Moderate,Incipient,8,7,1.31102302006496,3.30843611871872,10.6305632998747,0.00728888908909348,0.129672519635973,0.651713516078313,2.302117875,1.91142485714286,0,two.sided,Welch Two Sample t-test,0.999942533103159
96,214318_s_at|FRY,Moderate,Incipient,8,7,1.38485875439214,3.31208172270362,10.5666631338869,0.00730011305899997,0.156013236605473,0.783464441965957,4.109157125,3.63941828571429,0,two.sided,Welch Two Sample t-test,0.999942533103159
97,213172_at|TTC9,Moderate,Incipient,8,7,1.31244802026069,3.20963814316207,12.2575694717853,0.00731474010305424,0.126599760063112,0.65792081136546,2.500909,2.10864871428571,0,two.sided,Welch Two Sample t-test,0.999942533103159
98,206330_s_at|SHC3,Moderate,Incipient,8,7,-1.39013423147747,-3.19791616812614,12.4067423828453,0.00737456710036089,-0.797831847481778,-0.152616545375366,4.866425375,5.34164957142857,0,two.sided,Welch Two Sample t-test,0.999942533103159
99,219174_at|IFT74,Moderate,Incipient,8,7,-1.4964958023923,-3.30285699381412,10.5929145781802,0.00739416469172691,-0.970976746333272,-0.192199717952443,2.005354625,2.58694285714286,0,two.sided,Welch Two Sample t-test,0.999942533103159
100,231244_at|CASD1,Moderate,Incipient,8,7,-1.30707312617888,-3.16728745316811,12.9997284008557,0.0074206786626801,-0.649858184122252,-0.122821530163462,2.916425,3.30276485714286,0,two.sided,Welch Two Sample t-test,0.999942533103159
101,214799_at|NFASC,Moderate,Incipient,8,7,-1.59594540908442,-3.16987126110029,12.9376952762186,0.00742266236178958,-1.13426928691758,-0.214553320225275,6.190536125,6.86494742857143,0,two.sided,Welch Two Sample t-test,0.999942533103159
102,235881_at|FMNL2,Moderate,Incipient,8,7,-1.34638220864695,-3.22408473693191,11.8155619668677,0.00743372823584654,-0.719565374241327,-0.138610661472959,5.628018125,6.05710614285714,0,two.sided,Welch Two Sample t-test,0.999942533103159
103,221765_at|UGCG,Moderate,Incipient,8,7,1.54246136864125,3.27054912088566,10.9675669704146,0.00748563879561981,0.204317821916833,1.04615089236888,3.9830285,3.35779414285714,0,two.sided,Welch Two Sample t-test,0.999942533103159
104,206811_at|ADCY8,Moderate,Incipient,8,7,-1.33276961097763,-3.16973271586896,12.7754778491513,0.00752837513936741,-0.697390733406301,-0.13146408802227,2.549315875,2.96374328571429,0,two.sided,Welch Two Sample t-test,0.999942533103159
105,224932_at|CHCHD10,Moderate,Incipient,8,7,-1.22001781479379,-3.16152825332781,12.9484827040746,0.00753574496527774,-0.483030565167394,-0.0907738634040343,3.4444565,3.73135871428571,0,two.sided,Welch Two Sample t-test,0.999942533103159
106,1552332_at|TRIOBP,Moderate,Incipient,8,7,-1.40424734201608,-3.15917068949912,12.9940555905229,0.00754112137366607,-0.824755691369628,-0.154838452951801,3.600056221125,4.08985329328571,0,two.sided,Welch Two Sample t-test,0.999942533103159
107,204353_s_at|POT1,Moderate,Incipient,8,7,1.24394932410511,3.16952955295257,12.6143296929339,0.00763770688885329,0.0996022126198354,0.530253215951594,2.928014,2.61308628571429,0,two.sided,Welch Two Sample t-test,0.999942533103159
108,223904_at|PRKAG3,Moderate,Incipient,8,7,1.33813966025403,3.15885887069211,12.8198286835669,0.00765735217668062,0.132419825960575,0.708037566896568,2.527004125,2.10677542857143,0,two.sided,Welch Two Sample t-test,0.999942533103159
109,210960_at|ADRA1D,Moderate,Incipient,8,7,-1.30521391005524,-3.21300681635436,11.5878130335762,0.00776309587913596,-0.64591130043214,-0.122661235282146,2.556930875,2.94121714285714,0,two.sided,Welch Two Sample t-test,0.999942533103159
110,1562309_s_at|PHF21B,Moderate,Incipient,8,7,-1.29396625522239,-3.14666647196647,12.9273890272092,0.00776771395227789,-0.627208032877897,-0.116391955943532,2.228886726875,2.60068672128571,0,two.sided,Welch Two Sample t-test,0.999942533103159
111,234863_x_at|FBXO5,Moderate,Incipient,8,7,1.20759126980662,3.18552140162127,12.0573184106607,0.0077978320126858,0.0860990341365358,0.458165430149179,2.318386375,2.04625414285714,0,two.sided,Welch Two Sample t-test,0.999942533103159
112,228869_at|SNX20,Moderate,Incipient,8,7,1.26713094945034,3.24366957594414,10.8416143072346,0.00796422708587731,0.109383216053185,0.573748033946815,2.608565625,2.267,0,two.sided,Welch Two Sample t-test,0.999942533103159
113,228091_at|STX17,Moderate,Incipient,8,7,-1.47041187345306,-3.1274620483142,12.9970947207358,0.00801372668454065,-0.940451444032851,-0.171989198824292,3.04715125,3.60337157142857,0,two.sided,Welch Two Sample t-test,0.999942533103159
114,238295_at|TEFM,Moderate,Incipient,8,7,-1.52391091859485,-3.15150526331593,12.4219545114722,0.00803800761348945,-1.0263924885792,-0.18916465427794,7.913865,8.52164357142857,0,two.sided,Welch Two Sample t-test,0.999942533103159
