Feature,CompGroup.C.,BaseGroup.B.,NumSamplesInC,NumSamplesInB,SignedFC,Tstatistic,Parameter,Pvalue,X95.Conf.Int.1,X95.Conf.Int.2,MeanC,MeanB,NullValue.DifferenceInMeans,Alternative,Method,FDR
92,219696_at|DENND1B,Severe,Moderate,7,8,-1.25506815858857,-3.45445578135213,11.0509036533729,0.00535028639831407,-0.536482310469672,-0.119049118101757,1.55096928571429,1.878735,0,two.sided,Welch Two Sample t-test,0.993989432083415
93,223754_at|C2orf88,Severe,Moderate,7,8,1.67339100964182,3.44022889611815,11.0505552979197,0.00548685197401568,0.267828343350695,1.21772083522073,3.39655071428571,2.653776125,0,two.sided,Welch Two Sample t-test,0.993989432083415
94,204520_x_at|BRD1,Severe,Moderate,7,8,1.45242263761796,3.53210541170392,9.92150603902535,0.00549381809284988,0.198422077006048,0.878500565851094,6.35221357142857,5.81375225,0,two.sided,Welch Two Sample t-test,0.993989432083415
95,210475_at|POU3F1,Severe,Moderate,7,8,1.22708970061655,3.50366282234553,10.1861581452999,0.00553580903349694,0.107947769470679,0.482533659100749,4.23584371428571,3.940603,0,two.sided,Welch Two Sample t-test,0.993989432083415
96,1552314_a_at|EYA3,Severe,Moderate,7,8,1.23983595791143,3.34088241014684,12.5430645202586,0.00555673212566564,0.108847210305016,0.511451291623556,2.24739076371429,1.93724151275,0,two.sided,Welch Two Sample t-test,0.993989432083415
97,213643_s_at|INPP5B,Severe,Moderate,7,8,-1.29973087667057,-3.31547643600222,12.9498690765354,0.00560553805914703,-0.624753967587103,-0.131671889555754,2.32975157142857,2.7079645,0,two.sided,Welch Two Sample t-test,0.993989432083415
98,204478_s_at|RABIF,Severe,Moderate,7,8,-1.73681044049699,-3.40890311574735,11.2967634030648,0.00562657328925267,-1.30902491577726,-0.2838556913656,4.54077857142857,5.337218875,0,two.sided,Welch Two Sample t-test,0.993989432083415
99,227962_at|ACOX1,Severe,Moderate,7,8,-1.5032330181997,-3.51167456056906,9.96488846605475,0.00564595996246397,-0.961373386823341,-0.21476393460523,5.93225271428571,6.520321375,0,two.sided,Welch Two Sample t-test,0.993989432083415
100,202437_s_at|CYP1B1,Severe,Moderate,7,8,-1.34352828688327,-3.32807175433559,12.423055572635,0.00576193721065267,-0.703886892309388,-0.148166500547755,1.93212442857143,2.358151125,0,two.sided,Welch Two Sample t-test,0.993989432083415
101,201439_at|GBF1,Severe,Moderate,7,8,1.18466678227051,3.48703929339565,9.99113740062177,0.00585965391543565,0.0882445284821321,0.40071811437501,3.17960357142857,2.93512225,0,two.sided,Welch Two Sample t-test,0.993989432083415
102,211317_s_at|CFLAR,Severe,Moderate,7,8,1.74405089658724,3.7300739249264,7.90946815085845,0.00590605427597635,0.305366720808034,1.29951756490625,2.96951514285714,2.167073,0,two.sided,Welch Two Sample t-test,0.993989432083415
103,1558136_s_at|TAF11,Severe,Moderate,7,8,1.36154356977754,3.76465133488011,7.67409528307403,0.00594119367067373,0.170484090376392,0.720002209159322,4.67322266314286,4.227979513375,0,two.sided,Welch Two Sample t-test,0.993989432083415
104,218246_at|MUL1,Severe,Moderate,7,8,1.25920023419935,3.64161948557426,8.4670725005893,0.00596980325346757,0.123956610538476,0.541058818032953,2.50554171428571,2.173034,0,two.sided,Welch Two Sample t-test,0.993989432083415
105,231472_at|FBXO15,Severe,Moderate,7,8,1.37627056833679,3.56266520456271,9.11349823812792,0.00597302219476694,0.168750869546518,0.752777380453482,2.537068,2.076303875,0,two.sided,Welch Two Sample t-test,0.993989432083415
106,1552338_at|GSC,Severe,Moderate,7,8,1.46623413002621,3.49970221803724,9.68726111639237,0.00601095817698923,0.199058431577636,0.905172554708078,2.64219705214286,2.090081559,0,two.sided,Welch Two Sample t-test,0.993989432083415
107,219456_s_at|RIN3,Severe,Moderate,7,8,1.26241720090626,3.27093544815435,12.9555659304528,0.0061030002640412,0.114067302758287,0.558310232955999,3.45007414285714,3.113885375,0,two.sided,Welch Two Sample t-test,0.993989432083415
108,228427_at|FBXO16,Severe,Moderate,7,8,-1.32928023892153,-3.26631069867895,12.9476788742698,0.0061619013239523,-0.682361555904165,-0.138929015524407,3.56242471428571,3.97307,0,two.sided,Welch Two Sample t-test,0.993989432083415
109,241687_at|WDR12,Severe,Moderate,7,8,-1.30206331814204,-3.37335096056715,11.0683185384618,0.00616360258709999,-0.629070109489778,-0.132529104795936,1.52108514285714,1.90188475,0,two.sided,Welch Two Sample t-test,0.993989432083415
110,235180_at|STYX,Severe,Moderate,7,8,-1.2253206860111,-3.24889328113905,12.9628463111273,0.00636288578192386,-0.488154052900827,-0.0981646970991731,6.764004,7.057163375,0,two.sided,Welch Two Sample t-test,0.993989432083415
111,235688_s_at|TRAF4,Severe,Moderate,7,8,-1.27650437482244,-3.29390420741788,12.0194361247944,0.00639991314501153,-0.585124796837504,-0.11927216744821,3.61139814285714,3.963596625,0,two.sided,Welch Two Sample t-test,0.993989432083415
112,232972_at|PRR29,Severe,Moderate,7,8,1.15137097594605,3.25525202053732,12.752324762728,0.0064075623226144,0.0681294779073361,0.338576022092665,6.285437,6.08208425,0,two.sided,Welch Two Sample t-test,0.993989432083415
113,222792_s_at|CCDC59,Severe,Moderate,7,8,1.37277857927367,3.25395158564429,12.7634769637256,0.00641687740146547,0.153048423874768,0.761149468982375,6.61830357142857,6.161204625,0,two.sided,Welch Two Sample t-test,0.993989432083415
